32,0.8961,0.89540,0.00916,1.00000,0.00000
32,0.7530,0.74149,0.02047,1.00000,0.00000
32,0.9553,0.95568,0.00601,1.00000,0.00000
32,0.9000,0.89901,0.00933,1.00000,0.00000
64,0.0000,0.00000,0.00000,0.00000,0.00000
32,0.9663,0.96593,0.00597,1.00000,0.00000
64,0.0248,0.00000,0.00000,0.00000,0.00000
32,0.9731,0.97301,0.00476,1.00000,0.00000
64,0.0508,0.00000,0.00000,0.00000,0.00000
64,0.0399,0.00000,0.00000,0.00000,0.00000
64,0.0357,0.00000,0.00000,0.00000,0.00000
32,0.9735,0.97329,0.00529,1.00000,0.00000
64,0.0959,0.00000,0.00000,0.00000,0.00000
32,0.9963,0.99634,0.00187,1.00000,0.00000
64,0.1000,0.00000,0.00000,0.00000,0.00000
32,1.0000,1.00000,0.00000,1.00000,0.00000
64,0.1160,0.00000,0.00000,0.00000,0.00000
64,0.1318,0.00000,0.00000,0.00000,0.00000
64,0.1862,0.00000,0.00000,0.00000,0.00000
64,0.1579,0.00000,0.00000,0.00000,0.00000
64,0.2000,0.00000,0.00000,0.00000,0.00000
64,0.2016,0.00000,0.00000,0.00000,0.00000
64,0.2455,0.00000,0.00000,0.00000,0.00000
64,0.2083,0.00000,0.00000,0.00000,0.00000
64,0.2383,0.00000,0.00000,0.00000,0.00000
64,0.2068,0.00000,0.00000,0.00000,0.00000
64,0.3756,0.00000,0.00000,0.00000,0.00000
64,0.3000,0.00000,0.00000,0.00000,0.00000
64,0.4402,0.00000,0.00000,0.00000,0.00000
64,0.3149,0.00000,0.00000,0.00000,0.00000
64,0.4000,0.00000,0.00000,0.00000,0.00000
64,0.4488,0.00000,0.00000,0.00000,0.00000
64,0.4535,0.00000,0.00000,0.00000,0.00000
64,0.4654,0.00000,0.00000,0.00000,0.00000
64,0.4446,0.00000,0.00000,0.00000,0.00000
64,0.4770,0.00000,0.00000,0.00000,0.00000
64,0.4924,0.00000,0.00000,0.00000,0.00000
64,0.5000,0.00000,0.00000,0.00000,0.00000
64,0.5097,0.00000,0.00000,0.00000,0.00000
64,0.5500,0.20532,0.03966,0.06000,0.08433
64,0.5668,0.25681,0.07978,0.21000,0.15951
64,0.5736,0.23888,0.07073,0.34000,0.21187
64,0.5749,0.26533,0.07883,0.31000,0.09944
64,0.5815,0.30415,0.07655,0.41000,0.19120
64,0.6000,0.36451,0.09105,0.78000,0.12293
64,0.5905,0.33169,0.08111,0.69000,0.15239
64,0.6329,0.52980,0.06128,1.00000,0.00000
64,0.6398,0.54383,0.06146,1.00000,0.00000
64,0.6500,0.58349,0.03825,1.00000,0.00000
64,0.7000,0.67858,0.01436,1.00000,0.00000
64,0.7530,0.74654,0.00825,1.00000,0.00000
64,0.7335,0.72302,0.00847,1.00000,0.00000
64,0.7768,0.77323,0.00869,1.00000,0.00000
64,0.8000,0.79859,0.00695,1.00000,0.00000
64,0.8961,0.89624,0.00381,1.00000,0.00000
64,0.9000,0.90051,0.00426,1.00000,0.00000
64,0.9553,0.95518,0.00319,1.00000,0.00000
64,0.9663,0.96629,0.00291,1.00000,0.00000
64,0.9731,0.97310,0.00250,1.00000,0.00000
64,0.9735,0.97361,0.00242,1.00000,0.00000
128,0.0000,0.00000,0.00000,0.00000,0.00000
64,1.0000,1.00000,0.00000,1.00000,0.00000
64,0.9963,0.99618,0.00091,1.00000,0.00000
128,0.0248,0.00000,0.00000,0.00000,0.00000
128,0.0357,0.00000,0.00000,0.00000,0.00000
128,0.0399,0.00000,0.00000,0.00000,0.00000
128,0.0508,0.00000,0.00000,0.00000,0.00000
128,0.0959,0.00000,0.00000,0.00000,0.00000
128,0.1000,0.00000,0.00000,0.00000,0.00000
128,0.1160,0.00000,0.00000,0.00000,0.00000
128,0.1318,0.00000,0.00000,0.00000,0.00000
128,0.1579,0.00000,0.00000,0.00000,0.00000
128,0.1862,0.00000,0.00000,0.00000,0.00000
128,0.2000,0.00000,0.00000,0.00000,0.00000
128,0.2016,0.00000,0.00000,0.00000,0.00000
128,0.2083,0.00000,0.00000,0.00000,0.00000
128,0.2068,0.00000,0.00000,0.00000,0.00000
128,0.2383,0.00000,0.00000,0.00000,0.00000
128,0.2455,0.00000,0.00000,0.00000,0.00000
128,0.3000,0.00000,0.00000,0.00000,0.00000
128,0.3149,0.00000,0.00000,0.00000,0.00000
128,0.3756,0.00000,0.00000,0.00000,0.00000
128,0.4000,0.00000,0.00000,0.00000,0.00000
128,0.4402,0.00000,0.00000,0.00000,0.00000
128,0.4446,0.00000,0.00000,0.00000,0.00000
128,0.4488,0.00000,0.00000,0.00000,0.00000
128,0.4535,0.00000,0.00000,0.00000,0.00000
128,0.4654,0.00000,0.00000,0.00000,0.00000
128,0.4924,0.00000,0.00000,0.00000,0.00000
128,0.4770,0.00000,0.00000,0.00000,0.00000
128,0.5097,0.00000,0.00000,0.00000,0.00000
128,0.5000,0.00000,0.00000,0.00000,0.00000
128,0.5500,0.00000,0.00000,0.00000,0.00000
128,0.5668,0.15925,0.04135,0.07000,0.08233
128,0.5736,0.22538,0.05057,0.21000,0.11972
128,0.5749,0.21219,0.05922,0.15000,0.12693
128,0.5815,0.25559,0.07529,0.36000,0.13499
128,0.5905,0.29498,0.08746,0.58000,0.13166
128,0.6000,0.36346,0.07148,0.85000,0.10801
128,0.6329,0.55652,0.03435,1.00000,0.00000
128,0.6398,0.57919,0.01550,1.00000,0.00000
128,0.7000,0.68350,0.00563,1.00000,0.00000
128,0.6500,0.60362,0.01145,1.00000,0.00000
128,0.7530,0.74807,0.00443,1.00000,0.00000
128,0.7768,0.77308,0.00332,1.00000,0.00000
128,0.7335,0.72591,0.00401,1.00000,0.00000
128,0.8961,0.89596,0.00257,1.00000,0.00000
128,0.8000,0.79840,0.00348,1.00000,0.00000
128,0.9000,0.89954,0.00245,1.00000,0.00000
128,0.9553,0.95492,0.00156,1.00000,0.00000
128,0.9663,0.96634,0.00151,1.00000,0.00000
128,0.9731,0.97316,0.00137,1.00000,0.00000
128,0.9735,0.97333,0.00127,1.00000,0.00000
128,0.9963,0.99623,0.00050,1.00000,0.00000
128,1.0000,1.00000,0.00000,1.00000,0.00000
256,0.0000,0.00000,0.00000,0.00000,0.00000
256,0.0248,0.00000,0.00000,0.00000,0.00000
256,0.0357,0.00000,0.00000,0.00000,0.00000
256,0.0399,0.00000,0.00000,0.00000,0.00000
256,0.0508,0.00000,0.00000,0.00000,0.00000
256,0.0959,0.00000,0.00000,0.00000,0.00000
256,0.1000,0.00000,0.00000,0.00000,0.00000
256,0.1160,0.00000,0.00000,0.00000,0.00000
256,0.1318,0.00000,0.00000,0.00000,0.00000
256,0.1579,0.00000,0.00000,0.00000,0.00000
256,0.1862,0.00000,0.00000,0.00000,0.00000
256,0.2000,0.00000,0.00000,0.00000,0.00000
256,0.2016,0.00000,0.00000,0.00000,0.00000
256,0.2068,0.00000,0.00000,0.00000,0.00000
256,0.2083,0.00000,0.00000,0.00000,0.00000
256,0.2383,0.00000,0.00000,0.00000,0.00000
256,0.2455,0.00000,0.00000,0.00000,0.00000
256,0.3000,0.00000,0.00000,0.00000,0.00000
256,0.3149,0.00000,0.00000,0.00000,0.00000
256,0.3756,0.00000,0.00000,0.00000,0.00000
256,0.4000,0.00000,0.00000,0.00000,0.00000
256,0.4402,0.00000,0.00000,0.00000,0.00000
256,0.4446,0.00000,0.00000,0.00000,0.00000
256,0.4488,0.00000,0.00000,0.00000,0.00000
256,0.4535,0.00000,0.00000,0.00000,0.00000
256,0.4654,0.00000,0.00000,0.00000,0.00000
256,0.4770,0.00000,0.00000,0.00000,0.00000
256,0.4924,0.00000,0.00000,0.00000,0.00000
256,0.5000,0.00000,0.00000,0.00000,0.00000
256,0.5097,0.00000,0.00000,0.00000,0.00000
256,0.5500,0.00000,0.00000,0.00000,0.00000
256,0.5668,0.00000,0.00000,0.00000,0.00000
256,0.5736,0.17207,0.00000,0.01000,0.03162
256,0.5749,0.00000,0.00000,0.00000,0.00000
256,0.5815,0.18609,0.04159,0.17000,0.08233
256,0.5905,0.25043,0.06454,0.66000,0.11738
256,0.6000,0.36013,0.07937,0.93000,0.04830
256,0.6329,0.57078,0.00975,1.00000,0.00000
256,0.6398,0.58851,0.00760,1.00000,0.00000
256,0.7000,0.68662,0.00245,1.00000,0.00000
256,0.6500,0.61153,0.00625,1.00000,0.00000
256,0.7335,0.72656,0.00199,1.00000,0.00000
256,0.7530,0.74811,0.00190,1.00000,0.00000
256,0.7768,0.77386,0.00185,1.00000,0.00000
256,0.8000,0.79859,0.00156,1.00000,0.00000
256,0.9000,0.89996,0.00099,1.00000,0.00000
256,0.8961,0.89601,0.00122,1.00000,0.00000
256,0.9553,0.95533,0.00079,1.00000,0.00000
256,0.9663,0.96629,0.00066,1.00000,0.00000
256,0.9731,0.97308,0.00061,1.00000,0.00000
256,0.9735,0.97359,0.00060,1.00000,0.00000
256,0.9963,0.99633,0.00026,1.00000,0.00000
256,1.0000,1.00000,0.00000,1.00000,0.00000
512,0.0000,0.00000,0.00000,0.00000,0.00000
512,0.0248,0.00000,0.00000,0.00000,0.00000
512,0.0357,0.00000,0.00000,0.00000,0.00000
512,0.0399,0.00000,0.00000,0.00000,0.00000
512,0.0508,0.00000,0.00000,0.00000,0.00000
512,0.0959,0.00000,0.00000,0.00000,0.00000
512,0.1000,0.00000,0.00000,0.00000,0.00000
512,0.1160,0.00000,0.00000,0.00000,0.00000
512,0.1318,0.00000,0.00000,0.00000,0.00000
512,0.1579,0.00000,0.00000,0.00000,0.00000
512,0.1862,0.00000,0.00000,0.00000,0.00000
512,0.2000,0.00000,0.00000,0.00000,0.00000
512,0.2016,0.00000,0.00000,0.00000,0.00000
512,0.2068,0.00000,0.00000,0.00000,0.00000
512,0.2083,0.00000,0.00000,0.00000,0.00000
512,0.2383,0.00000,0.00000,0.00000,0.00000
512,0.2455,0.00000,0.00000,0.00000,0.00000
512,0.3000,0.00000,0.00000,0.00000,0.00000
512,0.3149,0.00000,0.00000,0.00000,0.00000
512,0.3756,0.00000,0.00000,0.00000,0.00000
512,0.4000,0.00000,0.00000,0.00000,0.00000
512,0.4446,0.00000,0.00000,0.00000,0.00000
512,0.4402,0.00000,0.00000,0.00000,0.00000
512,0.4488,0.00000,0.00000,0.00000,0.00000
512,0.4535,0.00000,0.00000,0.00000,0.00000
512,0.4654,0.00000,0.00000,0.00000,0.00000
512,0.4770,0.00000,0.00000,0.00000,0.00000
512,0.4924,0.00000,0.00000,0.00000,0.00000
512,0.5000,0.00000,0.00000,0.00000,0.00000
512,0.5097,0.00000,0.00000,0.00000,0.00000
512,0.5500,0.00000,0.00000,0.00000,0.00000
512,0.5668,0.00000,0.00000,0.00000,0.00000
512,0.5736,0.00000,0.00000,0.00000,0.00000
512,0.5749,0.00000,0.00000,0.00000,0.00000
512,0.5815,0.16230,0.00000,0.01000,0.03162
512,0.5905,0.22135,0.06014,0.61000,0.08756
512,0.6000,0.38726,0.06633,1.00000,0.00000
512,0.6329,0.57959,0.00427,1.00000,0.00000
512,0.6398,0.59474,0.00325,1.00000,0.00000
512,0.6500,0.61436,0.00257,1.00000,0.00000
512,0.7000,0.68714,0.00146,1.00000,0.00000
512,0.7335,0.72686,0.00117,1.00000,0.00000
512,0.7530,0.74857,0.00098,1.00000,0.00000
512,0.7768,0.77391,0.00089,1.00000,0.00000
512,0.8000,0.79821,0.00085,1.00000,0.00000
512,0.8961,0.89599,0.00058,1.00000,0.00000
512,0.9000,0.89991,0.00062,1.00000,0.00000
512,0.9553,0.95527,0.00042,1.00000,0.00000
512,0.9663,0.96628,0.00039,1.00000,0.00000
512,0.9731,0.97315,0.00032,1.00000,0.00000
512,0.9735,0.97351,0.00030,1.00000,0.00000
512,0.9963,0.99633,0.00012,1.00000,0.00000
512,1.0000,1.00000,0.00000,1.00000,0.00000
